# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
1402.3898448;420.1956384;267.3325701;1.4900935;0.0026617;30.2776469;7.0983042
1402.4398444;420.1458013;267.3365977;1.4902266;0.0026630;30.2894730;7.0969277
1402.4898440;420.0959636;267.3406187;1.4903598;0.0026643;30.3012991;7.0955512
1402.5398437;420.0461254;267.3446331;1.4904931;0.0026656;30.3131252;7.0941747
1402.5898433;419.9962866;267.3486408;1.4906264;0.0026669;30.3249514;7.0927982
1402.6398430;419.9464473;267.3526418;1.4907598;0.0026682;30.3367775;7.0914217
1402.6898426;419.8966075;267.3566363;1.4908932;0.0026695;30.3486036;7.0900452
1402.7398422;419.8467671;267.3606240;1.4910267;0.0026708;30.3604297;7.0886687
1402.7898419;419.7969262;267.3646051;1.4911603;0.0026721;30.3722559;7.0872922
1402.8398415;419.7470848;267.3685796;1.4912939;0.0026733;30.3840820;7.0859157
1402.8898412;419.6972429;267.3725474;1.4914276;0.0026746;30.3959081;7.0845392
1402.9398408;419.6474004;267.3765085;1.4915614;0.0026759;30.4077343;7.0831627
1402.9898404;419.5975574;267.3804629;1.4916952;0.0026772;30.4194144;7.0817478
1403.0398401;419.5477138;267.3844107;1.4918291;0.0026785;30.4309704;7.0803001
1403.0898397;419.4978698;267.3883518;1.4919631;0.0026798;30.4425264;7.0788523
1403.1398393;419.4480252;267.3922862;1.4920971;0.0026811;30.4540824;7.0774046
1403.1898390;419.3981800;267.3962140;1.4922312;0.0026824;30.4656385;7.0759569
1403.2398386;419.3483344;267.4001351;1.4923653;0.0026837;30.4771945;7.0745092
1403.2898383;419.2984882;267.4040494;1.4924996;0.0026850;30.4887505;7.0730615
1403.3398379;419.2486415;267.4079571;1.4926338;0.0026863;30.5003065;7.0716138
1403.3898375;419.1987943;267.4118581;1.4927682;0.0026875;30.5118625;7.0701661
1403.4398372;419.1489465;267.4157524;1.4929026;0.0026888;30.5234185;7.0687184
1403.4898368;419.0990982;267.4196400;1.4930371;0.0026901;30.5349746;7.0672707
1403.5398364;419.0492494;267.4235208;1.4931716;0.0026914;30.5465306;7.0658229
1403.5898361;418.9994001;267.4273950;1.4933062;0.0026927;30.5580866;7.0643752
1403.6398357;418.9495503;267.4312625;1.4934409;0.0026940;30.5696426;7.0629275
1403.6898354;418.8996999;267.4351232;1.4935756;0.0026953;30.5811986;7.0614798
1403.7398350;418.8498490;267.4389772;1.4937104;0.0026966;30.5927546;7.0600321
1403.7898346;418.7999976;267.4428245;1.4938453;0.0026978;30.6043107;7.0585844
1403.8398343;418.7501457;267.4466651;1.4939802;0.0026991;30.6158667;7.0571367
1403.8898339;418.7002933;267.4504990;1.4941152;0.0027004;30.6274227;7.0556890
1403.9398335;418.6504403;267.4543261;1.4942503;0.0027017;30.6389787;7.0542413
1403.9898332;418.6005869;267.4581465;1.4943854;0.0027030;30.6505347;7.0527936
1404.0398328;418.5507329;267.4619601;1.4945206;0.0027043;30.6620907;7.0513458
1404.0898325;418.5008784;267.4657670;1.4946558;0.0027056;30.6736467;7.0498981
1404.1398321;418.4510234;267.4695672;1.4947911;0.0027068;30.6852028;7.0484504
1404.1898317;418.4011678;267.4733606;1.4949265;0.0027081;30.6967588;7.0470027
